,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_814,56.19999999999709,4.0,0,2228,0,0,9,,,172578092,92873679,19972557,207629,55393831,1773590,280772,1465
run_815,60.799999999995634,0.03999999999996362,0,2219,0,0,7,,,153861900,99813418,23029631,276616,55886127,1691047,274507,968
run_816,57.10000000000582,4.059999999999945,0,2273,0,0,7,,,176553086,94523035,19978191,198709,52578888,1792215,273081,2239
run_817,53.19999999999709,7.860000000000127,0,2229,0,0,8,,,166967725,94691492,20117091,218647,55515793,1770264,263847,1849
run_818,59.60000000000582,0.0,0,2228,0,0,6,,,141558456,102998456,24534955,290173,55877410,1587501,271144,170
run_819,61.19999999999709,0.0,0,2291,0,0,7,,,163755458,94956423,20586767,225801,55698680,1771120,262555,1492
run_820,61.099999999998545,0.0,0,2222,0,0,6,,,152050080,101035637,23340821,277566,55732731,1637358,270063,857
run_821,52.30000000000291,7.920000000000073,0,2224,0,0,6,,,167344435,92653327,20039061,216645,55298977,1764497,263100,1633
run_822,60.599999999998545,0.03000000000020009,0,2297,0,0,6,,,148846982,100576446,23002746,275703,55635518,1637051,263732,675
run_823,61.30000000000291,0.05999999999994543,0,2270,0,0,5,,,173265469,94701757,19872341,211556,54248163,1807797,283650,1603
run_824,60.900000000001455,0.0,0,2275,0,0,8,,,157606071,97325945,21903617,262928,55689291,1710111,263650,1481
run_825,52.900000000001455,7.889999999999873,0,2226,0,0,5,,,176335746,92479482,19851697,199878,52495005,1816716,279893,2268
run_826,53.5,7.880000000000109,0,2229,0,0,8,,,167523948,94488489,20124324,221082,55599812,1791033,265084,2119
run_827,61.400000000001455,0.0,0,2227,0,0,6,,,159828084,98279994,21818607,261463,55726943,1720461,265764,1834
run_828,53.30000000000291,7.9399999999996,0,2219,0,0,6,,,179607231,93854582,19753547,197404,50629552,1832625,278692,1961
run_829,48.5,12.019999999999982,0,2232,0,0,6,,,168952509,93964775,20054176,212593,55459190,1766774,263151,1522
run_830,60.900000000001455,0.03999999999996362,0,2230,0,0,6,,,155277303,99308966,22393778,268245,55670348,1686855,266234,1220
run_831,55.900000000001455,4.0,0,2214,0,0,8,,,168879772,93293465,19913892,211885,55676121,1791178,276632,871
run_832,60.5,0.02999999999974534,0,2281,0,0,7,,,149708625,98654885,22651517,275934,55822396,1666440,265199,543
run_833,57.5,4.069999999999709,0,2284,0,0,6,,,175100729,94209960,19890918,207631,52873859,1800566,273705,2464
run_834,57.5,3.869999999999891,0,2229,0,0,7,,,167509395,95203905,20429444,217980,55552841,1780893,263351,2191
run_835,61.099999999998545,0.04999999999972715,0,2226,0,0,7,,,158212138,98802876,22106977,271086,55738515,1697893,263901,1433
run_836,57.0,4.050000000000182,0,2227,0,0,6,,,177286681,93405889,19927091,200900,52047838,1811333,273597,2093
run_837,56.900000000001455,3.8600000000001273,0,2232,0,0,7,,,162794090,95455720,21014000,237248,55503702,1747706,266830,2377
run_838,60.099999999998545,0.0,0,2226,0,0,6,,,141946476,102324261,24073990,286773,55946542,1617676,273397,251
run_839,53.400000000001455,7.869999999999891,0,2212,0,0,6,,,168578793,93230666,19895244,217207,55814928,1806568,272887,1403
run_840,59.80000000000291,0.0,0,2227,0,0,5,,,142907739,101137785,23861222,298249,55813924,1616036,266394,259
run_841,48.80000000000291,12.0300000000002,0,2224,0,0,6,,,170052721,93739648,19998454,215223,55532488,1787917,271447,1275
run_842,61.19999999999709,0.05999999999994543,0,2286,0,0,6,,,153797503,99410765,23147270,275952,55903873,1671933,271741,1207
run_843,61.0,0.0500000000001819,0,2284,0,0,5,,,174804301,92560881,19951058,199726,52070793,1813264,274534,1617
run_844,60.299999999995634,0.0,0,2229,0,0,7,,,162827752,95362362,20829249,248518,55559143,1750945,256736,1320
run_845,56.400000000001455,3.8399999999996908,0,2228,0,0,5,,,174384649,92046661,20048891,198958,53101137,1797986,275472,974
run_846,60.5,0.01999999999998181,0,2287,0,0,6,,,156624801,97618142,21964997,267832,55812039,1718106,265349,736
run_847,56.30000000000291,4.0099999999997635,0,2214,0,0,5,,,172148565,92750171,19909483,205998,54177840,1800010,276034,1558
run_848,61.200000000004366,0.0,0,2283,0,0,7,,,159606032,96338116,21614752,242080,55797715,1724281,263529,1323
run_849,61.5,0.0,0,2285,0,0,7,,,152102399,100386940,23155003,276320,55674921,1642012,270773,636
run_850,60.599999999998545,0.0,0,2288,0,0,6,,,172338717,92871546,19867582,211884,54960980,1788873,273038,1297
run_851,60.69999999999709,0.0,0,2221,0,0,6,,,153508488,99432092,22667098,273912,55793373,1681673,273228,615
run_852,60.700000000004366,0.03000000000020009,0,2292,0,0,6,,,171882614,92761204,19889336,205840,54017617,1771676,273101,1487
run_853,56.19999999999709,4.010000000000218,0,2231,0,0,7,,,152821289,98826573,22506939,270941,55660594,1684416,265289,567
run_854,56.0,4.0,0,2275,0,0,6,,,169332632,92127306,19917875,211112,55022175,1798360,284085,720
run_855,60.5,0.01999999999998181,0,2273,0,0,6,,,151397382,99539248,22706371,276384,55638220,1655513,266582,446
run_856,48.19999999999709,12.0,0,2287,0,0,6,,,170047021,91257779,19955435,211962,55404859,1776548,277831,718
run_857,60.5,0.03000000000020009,0,2286,0,0,7,,,151244950,98820740,22756639,275005,55761043,1667284,269893,407
run_858,55.60000000000582,3.980000000000018,0,2292,0,0,7,,,164858687,93119243,20066072,231218,55516743,1763226,262949,491
run_859,60.299999999995634,0.01999999999998181,0,2275,0,0,6,,,144882401,102643849,24363960,287880,55797301,1570665,271635,278
run_860,56.599999999998545,3.8399999999996908,0,2233,0,0,7,,,163676435,95453434,20751990,241449,55425647,1747200,258840,1809
run_861,56.400000000001455,4.019999999999982,0,2234,0,0,6,,,146660204,102639853,24330964,292648,55780041,1588495,270026,332
run_862,56.900000000001455,3.849999999999909,0,2213,0,0,6,,,162501008,95586394,20978582,226554,55766167,1791226,272104,1240
run_863,52.599999999998545,8.0300000000002,0,2275,0,0,6,,,147501798,102126692,24281334,286680,55877489,1572492,269592,319
run_864,60.0,0.0,0,2229,0,0,7,,,163415385,94325211,20452978,249831,55592670,1763821,263494,764
run_865,60.5,0.02999999999974534,0,2288,0,0,7,,,176945335,92886163,19910746,200075,52065858,1810273,282706,1259
run_866,59.5,0.0,0,2288,0,0,7,,,152323477,97533555,22002065,273471,55639189,1734014,262752,274
run_867,52.89999999999418,8.019999999999982,0,2222,0,0,6,,,173818490,92574598,19872007,206027,53809261,1815301,279410,1054
run_868,60.19999999999709,0.01999999999998181,0,2289,0,0,7,,,158305730,96878238,21373401,259261,55341683,1712858,255652,886
run_869,48.599999999998545,12.0300000000002,0,2228,0,0,6,,,174206933,93071339,20039241,200697,53787323,1790024,268355,1212
run_870,56.69999999999709,4.029999999999745,0,2272,0,0,5,,,158805124,97683130,21832528,264631,55856435,1729241,268284,997
run_871,60.30000000000291,0.009999999999763531,0,2223,0,0,7,,,172944466,92034561,19911614,202921,53754693,1790245,275657,1104
run_872,57.0,3.850000000000364,0,2226,0,0,6,,,160105369,97401085,21546232,263431,55631824,1751646,266884,1049
run_873,60.599999999998545,0.03000000000020009,0,2228,0,0,6,,,176770520,92866703,19962286,205764,52062449,1822007,271754,1317
run_874,61.099999999998545,0.0,0,2228,0,0,6,,,165326273,95650715,20857648,229146,55550596,1779959,265831,1255
run_875,60.299999999995634,0.0,0,2226,0,0,7,,,146449820,101553753,23809642,284679,55809494,1608036,267143,378
run_876,56.60000000000582,3.9200000000000728,0,2294,0,0,7,,,166392469,93091809,20063947,215489,55509864,1757665,262361,983
run_877,60.900000000001455,0.04999999999972715,0,2221,0,0,6,,,150756520,100428077,23276894,278499,55924105,1657394,269754,520
run_878,56.799999999995634,4.029999999999745,0,2273,0,0,7,,,172078472,93924779,19849309,212531,54575623,1793722,281011,1121
run_879,60.099999999998545,0.009999999999763531,0,2226,0,0,7,,,152861302,98405994,22318419,275058,55565937,1685597,265334,602
run_880,56.400000000001455,4.019999999999982,0,2226,0,0,7,,,171224380,92761116,19946334,213422,55030613,1788009,277693,889
run_881,60.599999999998545,0.03000000000020009,0,2226,0,0,6,,,153710030,98437982,22328759,272714,55716772,1712513,267016,612
run_882,56.60000000000582,4.0300000000002,0,2222,0,0,9,,,172250741,93772976,19964387,206161,54330511,1789538,276379,1433
run_883,59.799999999995634,0.0,0,2292,0,0,6,,,146697920,99527195,23134079,281894,55524383,1635320,264862,206
run_884,56.299999999995634,4.0099999999997635,0,2224,0,0,6,,,170589923,92680449,19985000,210544,55325385,1766176,272160,1481
run_885,61.700000000004366,0.0,0,2225,0,0,7,,,157523873,99096783,22438311,270496,55891216,1704182,267798,1911
run_886,61.30000000000291,0.0,0,2271,0,0,5,,,181231114,94776979,19802213,202607,50632206,1814712,280405,2354
run_887,56.799999999995634,4.0,0,2285,0,0,6,,,169128411,93635891,20053077,220035,55395011,1760635,264907,2164
run_888,60.200000000004366,0.010000000000218279,0,2227,0,0,6,,,144636311,100126024,23459610,282238,55776267,1632167,270289,626
run_889,58.900000000001455,4.139999999999873,0,2287,0,0,5,,,181250399,95538567,19769485,207166,51268790,1830835,285129,3177
run_890,53.599999999998545,8.079999999999927,0,2283,0,0,6,,,176244890,94584926,19951228,203215,52938593,1802855,275175,2606
run_891,58.69999999999709,3.9400000000000546,0,2226,0,0,7,,,170412584,94516252,19535046,202618,52638795,1824805,272701,5718
run_892,58.5,4.119999999999891,0,2293,0,0,6,,,177962761,94908015,19773988,199085,51885109,1811194,277752,3145
run_893,58.0,4.099999999999909,0,2272,0,0,6,,,178984359,95091902,19818027,201617,52617656,1826600,284192,2395
run_894,49.19999999999709,11.860000000000127,0,2276,0,0,6,,,167764749,94311530,20090360,217934,55456486,1763390,263392,1878
run_895,60.80000000000291,0.03999999999996362,0,2228,0,0,6,,,153081619,99792159,22882495,275065,55772374,1663401,268284,1304
run_896,53.900000000001455,8.090000000000146,0,2287,0,0,8,,,179398984,94718904,19861933,197823,50822559,1829358,279548,1868
run_897,53.10000000000582,8.039999999999964,0,2291,0,0,6,,,173467892,93579193,19971707,207248,54019691,1789503,269290,2138
run_898,59.69999999999709,0.0,0,2279,0,0,6,,,147851591,99399674,22998132,284734,55786726,1670222,268860,396
run_899,60.599999999998545,8.210000000000036,0,2232,0,1,6,,,215801332,100418331,17869066,178720,41606696,1800284,268602,2331
run_900,55.5,3.9700000000002547,0,2290,0,0,5,,,151685346,96671604,21875273,273428,55610636,1731408,263603,398
run_901,57.0,4.049999999999727,0,2214,0,0,7,,,173853269,93499962,19891724,207841,54089993,1817225,280927,1438
run_902,55.599999999998545,3.980000000000018,0,2219,0,0,6,,,149407281,98006708,22267133,274181,55654811,1719320,264980,549
run_903,55.900000000001455,3.9899999999997817,0,2229,0,0,6,,,166984028,92823121,19968097,219027,55415121,1779107,270178,1125
run_904,56.30000000000291,4.019999999999982,0,2287,0,0,6,,,212401478,92055759,19536045,200746,47583097,1803182,277537,2215
run_905,60.80000000000291,0.0,0,2230,0,0,7,,,164908088,94527188,20235583,222098,55477735,1769858,263571,2899
run_906,60.69999999999709,0.0,0,2225,0,0,5,,,148398562,100435919,24126650,285641,56186383,1613713,272161,590
run_907,56.80000000000291,3.9299999999998363,0,2287,0,0,7,,,170761571,92326690,19921878,209156,55251831,1766565,278265,1428
run_908,62.099999999998545,0.0,0,2227,0,0,6,,,161781630,96969022,21966806,231839,55996649,1732138,275836,1872
run_909,60.099999999998545,0.0,0,2273,0,0,6,,,142519413,102513036,24376787,287574,56008001,1603205,275257,332
run_910,60.89999999999418,0.0,0,2286,0,0,6,,,166585150,94199212,19999175,216016,55400834,1754354,262169,1426
run_911,60.799999999995634,0.0,0,2283,0,0,5,,,152641501,100263756,22926754,275320,55741509,1648078,267165,1136
run_912,60.900000000001455,0.0,0,2229,0,0,6,,,174079969,93754256,19928472,207728,54172143,1795830,270762,2649
run_913,57.599999999998545,3.7400000000002365,0,2287,0,0,7,,,161976485,96639456,21093999,247713,55504388,1759335,261041,2098
run_914,56.69999999999709,4.0300000000002,0,2225,0,0,6,,,149880982,102076768,24072174,283022,55651995,1595124,267904,1132
run_915,52.80000000000291,8.0300000000002,0,2234,0,0,6,,,169821273,93690704,20001024,214024,55319272,1773296,268600,2109
run_916,60.30000000000291,0.010000000000218279,0,2280,0,0,6,,,146540734,101425367,23774541,287387,55964615,1628842,274618,515
run_917,60.799999999995634,0.03000000000020009,0,2272,0,0,5,,,171301159,92870718,19935102,210937,55393682,1796081,275031,1554
run_918,59.80000000000291,0.0,0,2287,0,0,6,,,144767421,100330410,23356582,286742,55779515,1634879,267018,299
run_919,56.599999999998545,4.019999999999982,0,2227,0,0,6,,,167795684,93093221,19984890,214720,55498508,1783232,265467,1610
run_920,59.80000000000291,0.0,0,2226,0,0,6,,,141905348,102826756,24495416,297015,55918047,1595699,273013,410
run_921,57.0,3.849999999999909,0,2218,0,0,6,,,164907988,94751478,20322996,218961,55533559,1780916,265630,1874
run_922,61.0,0.04999999999972715,0,2234,0,0,7,,,150803099,100301593,23705022,278788,55864029,1617169,268630,941
run_923,59.900000000001455,0.0,0,2229,0,0,7,,,166421471,92744288,20109553,215666,55598802,1781041,266159,906
run_924,60.599999999998545,0.01999999999998181,0,2224,0,0,7,,,146583094,101110244,23566571,283537,55900537,1647258,274641,469
run_925,52.89999999999418,8.040000000000418,0,2271,0,0,7,,,168642657,94569823,20041707,216985,55615734,1773482,267662,2222
run_926,61.200000000004366,0.05999999999994543,0,2231,0,0,5,,,155505227,98290893,22614910,275618,55942145,1687587,269077,1761
run_927,47.599999999998545,11.980000000000018,0,2287,0,0,7,,,169456366,91650807,19953740,208744,55454806,1784070,275700,654
run_928,60.700000000004366,0.03000000000020009,0,2229,0,0,7,,,152786822,98838646,22388367,275239,55722314,1688018,270901,849
run_929,56.599999999998545,4.029999999999745,0,2223,0,0,6,,,173348275,93530676,19973384,207929,54663742,1792856,272589,1768
run_930,61.0,0.0500000000001819,0,2227,0,0,5,,,158088313,97412656,21682239,271609,55818756,1726511,262188,1693
run_931,56.900000000001455,4.039999999999964,0,2236,0,0,6,,,178289923,94162727,20015919,201103,51521999,1800770,267171,2024
run_932,57.700000000004366,3.8899999999998727,0,2272,0,0,6,,,169669528,95932368,20009523,218768,54632888,1799269,270943,1902
run_933,56.900000000001455,4.039999999999964,0,2218,0,0,8,,,157325791,97388478,21682569,264461,55760821,1719112,265020,1768
run_934,52.799999999995634,8.029999999999745,0,2231,0,0,6,,,176533387,92679751,19952090,202374,52581852,1808650,269173,2057
run_935,56.89999999999418,3.849999999999909,0,2227,0,0,7,,,163254933,95521854,20686930,233315,55614558,1774189,264652,2105
run_936,55.5,3.980000000000018,0,2230,0,0,6,,,170799808,90634229,19991428,205538,54397701,1798315,278509,732
run_937,60.69999999999709,0.03999999999996362,0,2281,0,0,6,,,156663907,97048821,21784726,265870,55779707,1743431,264935,797
run_938,56.60000000000582,4.0300000000002,0,2231,0,0,6,,,174538058,91787985,20032933,201773,53169858,1792050,269445,1642
run_939,57.19999999999709,3.8600000000001273,0,2290,0,0,8,,,156937712,95246672,21960124,231060,55972845,1748562,279117,1826
run_940,60.30000000000291,0.01999999999998181,0,2271,0,0,6,,,143403905,102602790,24780363,297018,56300488,1599542,281067,499
run_941,55.400000000001455,3.9699999999998,0,2221,0,0,5,,,154214382,96455049,21855674,270855,55644782,1743721,265961,457
run_942,52.5,8.0300000000002,0,2288,0,0,6,,,171869741,92165909,19979756,209178,54329734,1793834,271372,858
run_943,60.599999999998545,0.03000000000020009,0,2287,0,0,7,,,154403887,98471204,22497359,273588,55786794,1699243,273424,964
run_944,59.400000000001455,0.0,0,2289,0,0,6,,,164260335,92879491,20066980,222140,55512642,1765484,265181,474
run_945,60.200000000004366,0.0,0,2283,0,0,6,,,143118859,102128888,24570629,291571,55875477,1578810,273510,336
run_946,60.799999999995634,0.0,0,2229,0,0,8,,,164233797,94980788,20803914,221403,55471758,1761652,262219,1473
run_947,59.799999999995634,0.0,0,2225,0,0,6,,,141039294,103379172,24816171,294130,55934399,1571164,274256,142
run_948,56.900000000001455,3.6799999999998363,0,2217,0,0,7,,,161754731,95307894,20839856,241891,55795691,1781106,270990,788
run_949,61.0,0.0500000000001819,0,2227,0,0,6,,,149250395,101369766,23601491,280726,55790880,1611055,267925,562
run_950,56.89999999999418,4.050000000000182,0,2224,0,0,6,,,169678497,94259171,20100727,213452,55514900,1789721,268168,1695
run_951,60.19999999999709,0.009999999999763531,0,2230,0,0,7,,,149411577,99358602,23116158,280304,55837495,1662690,268648,614
run_952,52.19999999999709,8.010000000000218,0,2284,0,0,6,,,168012536,93327734,20034757,214917,55353353,1760366,263375,1395
run_953,55.299999999995634,3.9699999999998,0,2226,0,0,7,,,139446352,103737559,25083223,285167,55749661,1545999,272600,71
run_954,60.400000000001455,0.01999999999998181,0,2230,0,0,6,,,153432065,98097831,22251098,273584,55753998,1700848,267898,664
run_955,60.80000000000291,0.02999999999974534,0,2225,0,0,6,,,172074473,93553125,19829152,207133,53590469,1808580,282908,1613
run_956,57.0,3.8600000000001273,0,2212,0,0,8,,,157932357,97894510,21895527,249055,55755035,1727381,269919,1365
run_957,52.400000000001455,8.019999999999982,0,2286,0,0,6,,,175970381,91833159,19937793,199515,52663152,1796365,274184,1116
run_958,61.19999999999709,0.0,0,2229,0,0,7,,,164366808,97628345,20841187,220384,55641211,1737078,263596,2661
run_959,59.89999999999418,0.0,0,2230,0,0,6,,,141544296,101438852,24111043,291360,55890480,1613264,273601,591
run_960,60.5,0.0,0,2218,0,0,7,,,164490848,94535813,20299324,223103,55630189,1780450,266578,1543
run_961,59.299999999995634,0.0,0,2230,0,0,6,,,136563642,103499169,24930620,289098,55433460,1529844,263923,46
run_962,57.30000000000291,3.730000000000018,0,2287,0,0,6,,,156592232,97749432,21928213,266753,55732016,1718707,270772,1327
run_963,57.099999999998545,4.059999999999945,0,2277,0,0,6,,,179623213,94087726,19744340,202591,51283176,1827487,272656,2207
run_964,59.39999999999418,0.169999999999618,0,2273,0,0,6,,,158845227,95917515,21183595,263842,55677413,1751219,261725,577
run_965,56.599999999998545,4.0300000000002,0,2229,0,0,6,,,176491861,91875777,19947622,201552,52953050,1804578,279452,2098
run_966,60.19999999999709,0.009999999999763531,0,2287,0,0,6,,,156814468,96357963,21475018,269146,55662235,1759361,264236,599
run_967,56.799999999995634,4.039999999999964,0,2291,0,0,7,,,177314144,92313637,19840146,203344,52552840,1811941,270212,1315
run_968,60.700000000004366,0.0,0,2222,0,0,7,,,162606312,95812971,20811117,244089,55646543,1767407,262487,2372
run_969,60.400000000001455,0.0,0,2224,0,0,6,,,144689205,102234654,23929269,285802,55592152,1579446,264381,562
run_970,58.19999999999709,3.769999999999982,0,2297,0,0,6,,,172670836,93707214,19765014,205934,53996577,1781803,281886,1885
run_971,57.099999999998545,3.8600000000001273,0,2270,0,0,7,,,159869569,97188985,21590789,256923,55839112,1775539,269774,1176
run_972,56.099999999998545,4.0099999999997635,0,2217,0,0,6,,,175968419,92091684,19834525,199984,52946095,1806472,278983,1171
run_973,60.099999999998545,0.010000000000218279,0,2285,0,0,6,,,153396083,97932408,22051919,276126,55646703,1707543,263991,703
run_974,56.60000000000582,4.0300000000002,0,2288,0,0,8,,,172585830,92897754,19937426,208421,54048402,1799717,282219,1465
run_975,60.19999999999709,0.009999999999763531,0,2227,0,0,7,,,151491228,98970122,22428983,279213,55795946,1702240,266202,562
run_976,55.80000000000291,3.9899999999997817,0,2219,0,0,7,,,166388914,93605926,20038217,215961,55463690,1767976,266782,1050
run_977,60.900000000001455,0.0500000000001819,0,2232,0,0,6,,,148501153,99255302,23059090,272915,55947083,1647666,270131,766
run_978,53.19999999999709,8.049999999999727,0,2230,0,0,6,,,174368486,93304178,19810086,201415,53331676,1810761,280499,2652
run_979,57.5,3.880000000000109,0,2214,0,0,6,,,166028698,95462288,20497551,221726,55892351,1793868,272916,2642
run_980,60.5,0.02999999999974534,0,2281,0,0,6,,,146388055,100442105,23568062,283803,55921840,1631108,267297,638
run_981,56.80000000000291,4.039999999999964,0,2284,0,0,5,,,176837446,92372204,19603984,203288,51999703,1818115,275264,1316
run_982,52.900000000001455,7.860000000000127,0,2229,0,0,6,,,165799603,94695929,20195756,219434,55570009,1788422,266364,2467
run_983,61.0,0.0500000000001819,0,2285,0,0,6,,,149828905,99792044,23203664,279945,55925081,1651963,266452,1010
run_984,59.900000000001455,0.0,0,2227,0,0,6,,,166415744,91963788,19978301,214815,55602454,1784546,273035,1444
run_985,61.200000000004366,0.05999999999994543,0,2232,0,0,6,,,153567201,99150462,22759469,271757,55785490,1662320,269437,1126
run_986,61.299999999995634,0.05999999999994543,0,2226,0,0,7,,,179343242,94187350,19671881,203127,51283142,1832842,284173,2509
run_987,57.10000000000582,4.049999999999727,0,2270,0,0,6,,,169811022,93669524,19917228,214138,55421062,1790172,273730,1852
run_988,57.099999999998545,4.0600000000004,0,2227,0,0,6,,,158251741,97535545,21597912,264665,55569009,1748321,264797,2003
run_989,57.5,3.8799999999996544,0,2224,0,0,7,,,181716777,94828001,19682862,197129,50649902,1823840,282735,2406
run_990,60.80000000000291,0.03999999999996362,0,2286,0,0,6,,,171492008,92808770,19951669,215419,55148784,1794804,274990,1845
run_991,59.69999999999709,0.0,0,2225,0,0,7,,,143139505,100931942,23760570,288597,55850322,1637795,271614,310
run_992,56.30000000000291,3.8099999999999454,0,2229,0,0,6,,,164128151,94072813,20259436,247492,55393364,1754123,260744,1342
run_993,55.900000000001455,4.0,0,2228,0,0,6,,,171911734,90906814,19936427,202683,54412770,1791247,279667,666
run_994,60.5,0.03000000000020009,0,2228,0,0,5,,,155243076,97865872,21895117,270288,55780925,1729505,268455,1190
run_995,56.599999999998545,4.0300000000002,0,2214,0,0,6,,,174965576,93724831,19994194,204765,53698101,1806486,273254,2377
run_996,61.299999999995634,0.0,0,2283,0,0,7,,,159694282,95896976,21270761,237749,55753668,1763895,263770,1924
run_997,56.200000000004366,3.880000000000109,0,2285,0,0,5,,,143888641,102943641,24784691,294843,55802452,1561526,273019,230
run_998,56.599999999998545,3.8400000000001455,0,2288,0,0,6,,,164289291,94645686,20351214,234146,55615201,1772658,263108,878
run_999,60.599999999998545,0.02999999999974534,0,2221,0,0,7,,,148725240,102250881,23849849,290986,55871495,1611611,270871,757
run_1000,52.19999999999709,8.0,0,2292,0,0,6,,,164944057,94302948,20131067,240150,55298278,1748714,257505,1695
run_1001,57.700000000004366,4.079999999999927,0,2290,0,0,9,,,158599672,100907297,24072304,269795,55698480,1615671,269821,2177
run_1002,56.0,4.010000000000218,0,2275,0,0,6,,,169776118,92147959,19951121,212473,55195098,1800938,281756,838
run_1003,59.69999999999709,0.0,0,2273,0,0,5,,,144112325,100289104,23527289,286854,55736464,1632812,267272,249
run_1004,60.099999999998545,0.0,0,2228,0,0,6,,,165315408,93745123,20092945,238458,55497230,1763915,262877,801
run_1005,53.0,8.049999999999727,0,2286,0,0,5,,,179821104,93491824,19850047,199370,50985268,1827590,281537,2272
run_1006,56.700000000004366,4.040000000000418,0,2232,0,0,7,,,169845445,94143412,19922889,216710,55496001,1797507,279523,1761
run_1007,59.599999999998545,0.0,0,2275,0,0,6,,,141339576,102115876,24194355,291195,55786978,1599432,268805,435
run_1008,56.599999999998545,3.819999999999709,0,2233,0,0,8,,,165251318,94478806,20151437,238501,55423991,1756512,258169,1456
run_1009,56.799999999995634,4.039999999999964,0,2234,0,0,7,,,182026745,93687530,19387497,197458,50617904,1822003,280818,2479
run_1010,57.30000000000291,4.059999999999945,0,2270,0,0,6,,,173011660,95560703,19896263,212863,54675375,1799565,285465,1891
run_1011,60.599999999998545,0.02999999999974534,0,2217,0,0,6,,,155263716,99417087,22196289,266351,55624090,1708530,265261,1147
run_1012,60.700000000004366,0.04000000000041837,0,2229,0,0,6,,,177670460,93965632,19927658,208380,53526002,1799685,269325,2096
run_1013,57.5,3.8799999999996544,0,2229,0,0,6,,,162451775,96358078,20858078,224351,55858415,1791671,267497,1774
run_1014,61.200000000004366,0.05999999999994543,0,2288,0,0,7,,,153364281,100063037,22927219,275742,55747836,1663231,270000,1254
run_1015,57.099999999998545,4.050000000000182,0,2222,0,0,6,,,176894713,94459882,19902845,203339,52962500,1812600,278713,1791
run_1016,56.799999999995634,3.849999999999909,0,2289,0,0,6,,,163080742,96805272,20702460,254882,55357321,1737683,255941,1685
run_1017,52.69999999999709,8.029999999999745,0,2228,0,0,6,,,179873686,93757093,19662803,197637,51519342,1812087,268872,1956
run_1018,59.80000000000291,0.0,0,2215,0,0,6,,,156650614,97583602,21810060,267552,55860031,1772340,270398,772
run_1019,52.099999999998545,8.0,0,2223,0,0,7,,,171310100,91321628,19992621,210016,54466097,1782482,275731,1228
run_1020,59.80000000000291,0.0,0,2285,0,0,6,,,146679475,100246994,23285204,284743,55804338,1643394,269269,301
run_1021,56.200000000004366,4.0099999999997635,0,2228,0,0,6,,,165429087,93714240,20177842,223034,55572493,1779106,262406,1243
run_1022,60.599999999998545,0.03000000000020009,0,2287,0,0,6,,,146664774,101874018,23859041,292599,55809765,1599586,265613,380
run_1023,56.30000000000291,3.8200000000001637,0,2226,0,0,6,,,163317936,95212155,20639724,250967,55492380,1752732,259528,1278
run_1024,60.299999999995634,0.010000000000218279,0,2294,0,0,8,,,175941749,91308289,19798835,197171,52363148,1794840,277855,1310
run_1025,55.700000000004366,3.9899999999997817,0,2280,0,0,6,,,149572817,98642400,22630024,275633,55885719,1696210,268136,479
run_1026,56.400000000001455,4.019999999999982,0,2273,0,0,6,,,170357966,91995342,19919810,209160,55262929,1791236,282204,833
run_1027,59.80000000000291,0.0,0,2226,0,0,6,,,146992893,100517472,23182154,284656,55623762,1632822,263876,336
run_1028,56.599999999998545,4.019999999999982,0,2226,0,0,7,,,164913645,95584214,20604430,220863,55582724,1775807,261894,1322
run_1029,55.80000000000291,3.9900000000002365,0,2285,0,0,6,,,141029411,102930877,24805085,293437,56022782,1569906,271893,205
run_1030,60.80000000000291,0.0,0,2222,0,0,6,,,165020242,95070849,20478557,219085,55592588,1778087,262691,1426
run_1031,60.69999999999709,0.0,0,2232,0,0,8,,,148563293,101368572,23332604,281172,55509756,1616873,263033,762
run_1032,52.700000000004366,7.919999999999618,0,2224,0,0,6,,,168645976,93683741,20051657,211298,55352695,1764445,267681,2191
run_1033,61.099999999998545,0.0500000000001819,0,2284,0,0,6,,,155730459,100311969,22698843,282452,55817348,1677088,265161,1210
run_1034,56.10000000000582,4.0,0,2271,0,0,6,,,168503832,91376954,19984036,210335,55359837,1786639,281848,967
run_1035,56.89999999999418,4.039999999999964,0,2285,0,0,6,,,155214668,97758020,21789285,275069,55632309,1704184,260173,901
run_1036,52.89999999999418,8.039999999999964,0,2227,0,0,6,,,177447514,93765782,20064882,202364,52050761,1798242,266560,1751
run_1037,57.19999999999709,3.869999999999891,0,2228,0,0,6,,,167232313,94950844,20067492,220206,55585326,1787848,266806,1854
run_1038,59.900000000001455,0.0,0,2283,0,0,6,,,140917262,102309221,24526549,291845,55846127,1601563,275561,516
run_1039,60.0,0.0,0,2226,0,0,6,,,162741948,94648535,20384374,255777,55305041,1747966,258098,958
run_1040,56.900000000001455,4.039999999999964,0,2293,0,0,7,,,177600009,93197438,19923728,198915,52164348,1801698,271992,1919
run_1041,57.700000000004366,3.880000000000109,0,2272,0,0,6,,,170097797,95085800,20023359,218650,55143346,1804630,272516,1971
run_1042,60.19999999999709,0.010000000000218279,0,2218,0,0,7,,,148175289,98793158,22772113,274394,55746495,1687361,269719,432
