,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_678,60.5,4.0300000000002,0,2229,0,0,8,,,174322373,97878064,19695627,205383,51373129,1845400,272273,8125
run_679,61.19999999999709,4.070000000000164,0,2227,0,0,7,,,261706439,100037181,20347978,158656,42049690,1782507,354385,7961
run_680,56.5,8.029999999999745,0,2277,0,0,6,,,180415490,98236198,19645791,198871,49386228,1848835,280635,7177
run_681,60.700000000004366,4.039999999999964,0,2232,0,0,7,,,170972919,95904629,20348131,207915,52107813,1818443,269683,6719
run_682,58.0,8.120000000000346,0,2230,0,0,7,,,185414007,104171077,20930513,179850,47711276,1765876,296989,8114
run_683,57.400000000001455,7.849999999999909,0,2214,0,0,6,,,183517668,100248871,19469507,193629,49254115,1892519,291803,7677
run_684,60.400000000001455,4.019999999999982,0,2222,0,0,6,,,171109732,96714088,20218492,199992,51832787,1814242,268548,7605
run_685,61.599999999998545,4.0900000000001455,0,2225,0,0,7,,,187697229,100496203,21057359,188645,47195308,1813360,287027,7838
run_686,57.69999999999709,3.8799999999996544,0,2229,0,0,7,,,168669401,91995009,19882411,213680,54820087,1813240,272447,2576
run_687,55.80000000000291,7.9900000000002365,0,2285,0,0,7,,,172627171,95904952,19761208,206674,52139324,1813165,266397,4513
run_688,61.19999999999709,4.069999999999709,0,2286,0,0,8,,,184809628,99117730,20253598,186773,48133871,1822392,283678,7251
run_689,53.89999999999418,7.880000000000109,0,2232,0,0,6,,,165678380,90920810,20244179,217516,55900230,1789637,263563,2660
run_690,59.69999999999709,3.9899999999997817,0,2284,0,0,7,,,167425773,95561908,20640212,210730,53619595,1810741,271779,3818
run_691,61.5,0.0,0,2270,0,0,6,,,167963702,92750926,20265469,217511,55140767,1797651,270299,1718
run_692,59.700000000004366,3.849999999999909,0,2227,0,0,6,,,170179634,96329025,20122900,209476,52797225,1809662,265530,6344
run_693,56.80000000000291,8.039999999999964,0,2282,0,0,7,,,182335651,98758914,19507891,190845,49205045,1853284,291860,7268
run_694,60.599999999998545,4.039999999999964,0,2286,0,0,6,,,170704942,98972688,20609551,213216,51728941,1797544,272685,7338
run_695,60.700000000004366,4.050000000000182,0,2284,0,0,7,,,184973199,99832007,19905874,189505,48032702,1856271,280255,7829
run_696,59.400000000001455,3.9600000000000364,0,2288,0,0,6,,,170833719,96195066,20332839,210760,53113466,1778003,261101,6355
run_697,60.69999999999709,0.0,0,2228,0,0,6,,,166853569,92571307,20128163,214100,55636715,1778884,263189,2026
run_698,59.60000000000582,0.0,0,2228,0,0,6,,,137947949,101842170,25042672,299103,56000015,1580914,278419,260
run_699,63.5,0.0,0,2214,0,0,6,,,175141558,96058493,19711619,202489,51976166,1833944,275850,4367
run_700,60.099999999998545,3.7899999999999636,0,2224,0,0,7,,,180873215,97499210,19737116,194277,49230754,1853132,282553,7263
run_701,60.900000000001455,0.0500000000001819,0,2285,0,0,6,,,144836541,99083088,23718347,285660,55909822,1611176,267303,627
run_702,64.20000000000437,0.010000000000218279,0,2288,0,0,6,,,182544244,98155059,19406255,195821,49725893,1859990,285810,6748
run_703,61.19999999999709,0.06999999999970896,0,2279,0,0,7,,,152544115,97508029,22556298,272189,55864830,1676739,266570,1045
run_704,56.400000000001455,4.019999999999982,0,2232,0,0,8,,,165344558,92245056,19913932,209806,54726606,1754858,266746,4038
run_705,63.0,3.9399999999996,0,2231,0,0,7,,,186233996,98961170,20404023,179238,48778763,1831882,306758,9329
run_706,59.299999999995634,7.960000000000036,0,2217,0,0,7,,,189895211,101981381,21395856,188223,47268323,1734305,294210,9485
run_707,62.30000000000291,4.130000000000109,0,2273,0,0,7,,,193093451,100990032,21019934,183766,46311491,1729428,289853,9045
run_708,58.0,8.110000000000127,0,2287,0,0,7,,,187270507,99947017,21081298,186506,47362750,1781223,293188,8768
run_709,63.400000000001455,3.9600000000000364,0,2286,0,0,8,,,188288993,100685680,21628904,187566,46873511,1707984,299397,8834
run_710,66.0,0.11000000000012733,0,2232,0,0,7,,,164805272,99735984,22227627,216905,53024776,1705471,276913,8345
run_711,66.5,0.1499999999996362,0,2217,0,0,6,,,192981905,100179966,20528364,181227,46293231,1714616,293613,9027
run_712,66.19999999999709,0.13000000000010914,0,2292,0,0,6,,,167327417,98581080,21554721,213358,52540089,1719604,273481,8553
run_713,67.10000000000582,0.1799999999998363,0,2293,0,0,7,,,195922736,101903723,21108060,180806,45355542,1677460,297075,8487
run_714,66.69999999999709,0.0,0,2270,0,0,6,,,171472197,100798933,21166905,212841,51469209,1782250,287579,8723
run_715,66.20000000000437,0.06000000000040018,0,2275,0,0,6,,,166253508,99658137,21709599,213062,51767297,1737697,276037,9239
run_716,62.0,3.7800000000002,0,2289,0,0,6,,,167118819,99658659,21377652,212291,52320320,1759523,277281,9876
run_717,58.599999999998545,4.150000000000091,0,2288,0,0,6,,,176886846,93559710,19642370,200775,50604146,1842916,286952,3185
run_718,60.5,4.029999999999745,0,2229,0,0,6,,,189601399,98863490,19906364,187707,47512356,1843422,284538,7278
run_719,60.5,4.019999999999982,0,2222,0,0,6,,,174535085,98902277,19797705,203250,51134846,1836510,271207,7893
run_720,65.19999999999709,0.05999999999994543,0,2230,0,0,7,,,162473281,97619282,22330922,223524,54022307,1681847,273046,7042
run_721,58.200000000004366,3.900000000000091,0,2228,0,0,6,,,171642568,91908680,19694907,203982,53478296,1815653,277140,2091
run_722,59.69999999999709,3.9899999999997817,0,2272,0,0,6,,,160374478,96785677,21559967,217218,52760137,1821635,288670,9728
run_723,56.700000000004366,8.039999999999964,0,2281,0,0,7,,,185931237,98052689,20048905,188172,47662492,1853744,282931,7307
run_724,64.80000000000291,0.03999999999996362,0,2285,0,0,8,,,173769942,98127367,20212715,201401,51161121,1836627,271449,7774
run_725,57.400000000001455,4.080000000000382,0,2287,0,0,5,,,144862068,99971984,24491054,288121,56134557,1585883,274195,714
run_726,55.89999999999418,7.989999999999782,0,2287,0,0,8,,,182004502,96914001,19735044,195615,49277060,1847542,285216,5742
run_727,60.599999999998545,4.029999999999745,0,2285,0,0,6,,,165690059,96493004,21206442,208419,53036379,1747963,269204,6876
run_728,52.69999999999709,12.039999999999964,0,2294,0,0,8,,,182021322,98263058,19557120,191041,48791874,1845106,288126,7547
run_729,64.89999999999418,0.04999999999972715,0,2280,0,0,7,,,170814150,98031531,20438860,210585,51677108,1846276,275621,7489
run_730,61.099999999998545,4.059999999999945,0,2273,0,0,7,,,187654099,99836100,20933848,188969,47251220,1806711,294008,7778
run_731,53.5,7.859999999999673,0,2285,0,0,7,,,166929691,90854868,19929355,212593,55496134,1763423,264736,1586
run_732,59.80000000000291,0.0,0,2285,0,0,7,,,143510388,98763009,23804598,282050,55793742,1608527,275269,464
run_733,64.40000000000146,0.01999999999998181,0,2285,0,0,7,,,183292113,97022601,19400728,189814,49546430,1874514,290189,6127
run_734,64.19999999999709,0.009999999999763531,0,2222,0,0,6,,,164402192,98054502,21537520,214654,53642376,1749074,269085,8245
run_735,64.59999999999854,0.0,0,2232,0,0,7,,,183168307,97394612,19664379,189107,49071522,1854913,282305,8271
run_736,60.400000000001455,3.8299999999999272,0,2283,0,0,7,,,165848554,96541159,21137859,211133,53750977,1737625,265416,7298
run_737,60.900000000001455,3.8200000000001637,0,2225,0,0,8,,,180736334,98233699,19492157,193050,49711430,1878660,288761,7961
run_738,57.599999999998545,4.0900000000001455,0,2271,0,0,7,,,153332388,97000447,22534854,272101,55961141,1682310,267000,1396
run_739,59.69999999999709,3.980000000000018,0,2285,0,0,7,,,157978787,96999875,22874647,248397,56357867,1643856,268251,5197
run_740,61.799999999995634,0.0,0,2287,0,0,6,,,158317336,94222339,21646352,258355,55848166,1729665,267910,1273
run_741,63.5,0.0,0,2287,0,0,6,,,163237062,95926292,21719590,226798,55447751,1719703,268425,4612
run_742,64.79999999999563,0.0,0,2283,0,0,8,,,173995350,98377862,20225498,203485,50960424,1839613,278242,6498
run_743,65.09999999999854,0.0,0,2226,0,0,6,,,166006178,96886814,21517916,214717,53290733,1730587,273764,7215
run_744,53.0,7.809999999999945,0,2293,0,0,5,,,166163810,91496746,20066763,213604,55436814,1758148,265952,1435
run_745,59.700000000004366,3.980000000000018,0,2272,0,0,6,,,166762971,96142534,20965989,216718,54153222,1783219,274756,3658
run_746,59.900000000001455,3.9900000000002365,0,2276,0,0,7,,,174788586,97003551,19740484,201655,51380274,1816579,270142,6351
run_747,57.299999999995634,4.070000000000164,0,2287,0,0,7,,,141556564,100136204,24841138,289717,56107234,1570727,273229,569
run_748,55.30000000000291,7.960000000000036,0,2287,0,0,7,,,179450601,95100287,19666573,202902,51626819,1831131,282017,4411
run_749,59.80000000000291,3.9899999999997817,0,2231,0,0,8,,,181153811,97958980,19762097,195447,48935597,1859485,276713,8359
run_750,60.0,4.0,0,2221,0,0,6,,,167031636,98562104,21276494,217143,53542459,1752919,269499,7517
run_751,61.0,3.8299999999999272,0,2232,0,0,6,,,180428153,97669248,19488763,191312,49410656,1849479,284075,7604
run_752,65.0,0.05999999999994543,0,2290,0,0,7,,,169849092,97676923,20641940,211006,51892744,1781160,273146,7239
run_753,64.89999999999418,0.05999999999994543,0,2272,0,0,7,,,187195814,99123283,20673907,192218,47970959,1864418,291155,7974
run_754,61.19999999999709,0.0,0,2278,0,0,6,,,164947324,94047161,20557541,218565,55636007,1760773,263419,1863
run_755,59.30000000000291,3.8200000000001637,0,2288,0,0,6,,,162169044,95085637,21316977,223608,55527287,1735045,272038,5062
run_756,60.30000000000291,4.019999999999982,0,2287,0,0,8,,,169412879,97455681,20737588,206876,51808419,1820705,278569,7341
run_757,61.80000000000291,0.09999999999990905,0,2289,0,0,6,,,174664625,92037403,19745721,200963,51708976,1826737,274827,2091
run_758,58.599999999998545,4.140000000000327,0,2225,0,0,7,,,182140577,94074085,19725214,194820,50233293,1848671,281195,3626
run_759,56.599999999998545,4.0300000000002,0,2287,0,0,6,,,168048985,90379661,19850862,209637,54904605,1776366,279825,1447
run_760,55.0,7.940000000000055,0,2227,0,0,6,,,168308529,94852756,20126433,214748,54426014,1798914,269312,4634
run_761,57.60000000000582,7.860000000000127,0,2273,0,0,6,,,178162615,97864101,19428495,194914,50387054,1888998,284713,7294
run_762,61.099999999998545,0.05999999999994543,0,2286,0,0,6,,,151086249,97642190,23146478,279264,56027860,1642483,270087,985
run_763,56.19999999999709,8.010000000000218,0,2283,0,0,7,,,188842325,96188992,19075563,188478,48102662,1878043,284880,4814
run_764,64.59999999999854,0.03000000000020009,0,2289,0,0,7,,,171019763,97768375,20373724,209269,51549621,1838414,273214,7150
run_765,64.5,0.01999999999998181,0,2287,0,0,7,,,187346901,97145756,19865137,187509,47637288,1853711,280600,6923
run_766,60.0,4.0,0,2283,0,0,6,,,171765009,96792330,20058335,201866,52037560,1802222,265927,7442
run_767,57.400000000001455,8.079999999999927,0,2294,0,0,7,,,189893858,98813597,20693707,184330,47065281,1798183,286973,7357
run_768,65.0,0.0,0,2280,0,0,7,,,182598095,98614884,19693989,200553,49424793,1863190,285050,7253
run_769,65.39999999999418,0.0,0,2272,0,0,8,,,169275401,99202504,20897526,206835,51845394,1786269,280411,7073
run_770,65.0,0.0,0,2287,0,0,7,,,165213645,98365008,21954088,221081,53962199,1707481,274125,7284
run_771,57.099999999998545,7.819999999999709,0,2227,0,0,6,,,179262126,99093088,19594162,196387,50087901,1846603,276053,8010
run_772,60.80000000000291,4.039999999999964,0,2226,0,0,6,,,167640427,98050506,20983878,214150,52340915,1787413,275494,8022
run_773,61.400000000001455,4.079999999999927,0,2277,0,0,6,,,188711213,99565016,20771273,184621,47566264,1824802,286546,7914
run_774,60.80000000000291,3.8299999999999272,0,2294,0,0,7,,,182619761,96431916,19654754,188740,49418649,1835427,278696,6930
run_775,60.099999999998545,4.0099999999997635,0,2229,0,0,6,,,158681319,96553902,22559247,222764,54358677,1720687,288715,7076
run_776,58.0,3.8900000000003274,0,2283,0,0,7,,,169535441,92041996,19928969,212044,55041042,1801482,268593,1134
run_777,62.799999999995634,0.0,0,2271,0,0,6,,,167428900,94907381,20291895,215241,54416353,1789537,269195,4191
run_778,61.60000000000582,3.800000000000182,0,2290,0,0,10,,,179560629,100373571,19560685,195794,49721275,1844135,277347,7665
run_779,65.40000000000146,0.07999999999992724,0,2228,0,0,6,,,175626211,98334209,19555975,199754,50862217,1852493,278732,8018
run_780,61.599999999998545,0.09000000000014552,0,2288,0,0,5,,,145678435,99503181,24178976,287943,56190818,1616034,276627,812
run_781,58.900000000001455,4.1599999999998545,0,2223,0,0,6,,,182572597,95432441,19722894,195540,49855580,1849561,279762,5333
run_782,60.5,4.0300000000002,0,2286,0,0,6,,,187333443,98032554,20316188,183511,47415667,1822838,283438,7657
run_783,60.400000000001455,4.019999999999982,0,2296,0,0,7,,,174262187,95913120,19648434,197719,51323888,1838096,272895,6598
run_784,65.40000000000146,0.07999999999992724,0,2272,0,0,7,,,164727865,99094083,22505803,224389,53820593,1724209,284754,7481
run_785,56.599999999998545,8.039999999999964,0,2277,0,0,7,,,182367318,97700105,19528805,188661,49034641,1854597,280843,7125
run_786,60.599999999998545,4.029999999999745,0,2290,0,0,7,,,168114543,97722261,20789327,211100,52613618,1768988,273023,7001
run_787,56.599999999998545,8.0300000000002,0,2286,0,0,7,,,183806163,97848370,19600832,194695,48756441,1866963,291664,7360
run_788,60.200000000004366,4.0099999999997635,0,2289,0,0,8,,,166767819,96868200,20882104,213863,52747882,1774286,271726,7149
run_789,56.5,4.019999999999982,0,2281,0,0,6,,,166331848,91790361,20056114,213115,55501119,1774762,268619,886
run_790,63.599999999998545,0.0,0,2290,0,0,7,,,166512307,95583042,20991164,212271,53913456,1752509,267057,4293
run_791,60.10000000000582,3.9900000000002365,0,2290,0,0,6,,,176332898,96000992,19559590,196897,51135455,1837446,277272,6515
run_792,64.0,0.0,0,2271,0,0,7,,,159449379,98841566,23119979,230139,56438732,1655640,272876,6837
run_793,60.30000000000291,4.010000000000218,0,2280,0,0,8,,,169448474,96626680,20091234,205403,52060141,1807322,266745,6566
run_794,52.400000000001455,8.0300000000002,0,2288,0,0,6,,,167985928,90680105,19893897,215934,55574310,1788246,272755,1233
run_795,59.900000000001455,3.9899999999997817,0,2287,0,0,6,,,165669342,96026522,20933694,216038,53496592,1773092,273566,4788
run_796,60.39999999999418,4.0099999999997635,0,2289,0,0,6,,,177793658,97213332,19528491,197033,49950325,1854522,282426,7469
run_797,64.79999999999563,0.04999999999972715,0,2283,0,0,7,,,165077901,98313992,21295345,211462,52602211,1753935,272329,7162
run_798,60.30000000000291,4.019999999999982,0,2288,0,0,6,,,180300883,96851114,19529790,189173,49216945,1853940,284032,7232
run_799,64.90000000000146,0.0500000000001819,0,2283,0,0,9,,,168643021,98698513,20968085,211640,52149803,1781543,277380,7096
run_800,56.700000000004366,8.039999999999964,0,2275,0,0,6,,,185295279,98009690,20182542,188914,48358417,1852404,287634,7321
run_801,11.89999999999418,0.0,0,1,0,0,1,,,150482,144381,22036,1048,32763,0,0,0
